,106,122,133,17,2,218,254,282,294,30,301,302,33,335,339,341,362,5,6
0,0.036039494,-0.00029463327,0.007166244,-3.3608078e-06,0.02151186,0.024638526,-0.0003624753,0.029419072,0.022935629,0.06044057,0.014851727,0.014551453,0.03169959,-0.00026012218,-0.00044727646,-0.00031432114,0.03823588,0.0056904927,0.073098846
1,-0.0012715327,-0.0015705671,-0.0015602651,-0.0014736339,-0.0014168093,-0.00066519354,-0.0016384094,-0.0013377371,-0.0014025714,-0.0010275225,-0.0014939499,-0.0014864132,-0.0013149318,-0.0015360564,-0.0016996744,-0.0016098269,-0.0012495691,-0.0014181382,-0.00090093946
2,-0.0025329378,-0.0026148818,-0.002692701,-0.0025137784,-0.0026782139,-0.0012421559,-0.0025658906,-0.0025397998,-0.0026333218,-0.002288927,-0.0025405898,-0.0027450204,-0.002565067,-0.002587892,-0.002554284,-0.0025870076,-0.002510974,-0.0024582823,-0.0021623445
3,-0.003318924,-0.0030740937,-0.0031110835,-0.0029775938,-0.0032934153,-0.0017047051,-0.0030930322,-0.0032699322,-0.0033073272,-0.0031745925,-0.0031667384,-0.0032602223,-0.0032951995,-0.0031382754,-0.002972666,-0.00300539,-0.0033781612,-0.0030260028,-0.0030480092
4,-0.003716996,-0.0033550097,-0.0033919998,-0.0032585103,-0.0035743313,-0.0020149811,-0.0033739482,-0.0036133572,-0.0035882436,-0.0037692143,-0.0034476551,-0.003541138,-0.0036548122,-0.0034191916,-0.0032535826,-0.0032863065,-0.0037728127,-0.0033069192,-0.003588403
5,-0.003900946,-0.0035389604,-0.0035759504,-0.0034424604,-0.0037582817,-0.0022177615,-0.0035578993,-0.0037973078,-0.0037721945,-0.004026718,-0.003631606,-0.0037250891,-0.0038387626,-0.0036031425,-0.003437533,-0.0034702572,-0.0039567635,-0.0034908697,-0.003841084
6,-0.00401771,-0.003655725,-0.0036927147,-0.0035592248,-0.0038750463,-0.002346035,-0.0036746636,-0.003914072,-0.0038889584,-0.0041873977,-0.00374837,-0.0038418535,-0.003955527,-0.0037199063,-0.0035542974,-0.0035870215,-0.0040735276,-0.003607634,-0.004001763
7,-0.0040872204,-0.003725235,-0.0037622245,-0.0036287345,-0.003944556,-0.0024219402,-0.0037441729,-0.0039835824,-0.003958468,-0.0042833383,-0.00381788,-0.0039113634,-0.004025037,-0.0037894167,-0.003623807,-0.0036565315,-0.0041430374,-0.003677144,-0.0040977043
8,-0.004122749,-0.003760763,-0.003797753,-0.003664263,-0.0039800843,-0.0024602476,-0.0037797014,-0.00401911,-0.0039939964,-0.0043326668,-0.0038534084,-0.0039468915,-0.0040605655,-0.0038249446,-0.0036593357,-0.0036920595,-0.004178566,-0.0037126727,-0.0041470327
9,-0.004133453,-0.0037714671,-0.0038084572,-0.0036749674,-0.0039907885,-0.002471157,-0.0037904063,-0.0040298146,-0.0040047006,-0.0043478855,-0.0038641128,-0.003957596,-0.004071269,-0.003835649,-0.00367004,-0.003702764,-0.0041892705,-0.0037233767,-0.004162251
10,-0.004125939,-0.0037639537,-0.0038009435,-0.0036674535,-0.003983275,-0.0024620197,-0.003782892,-0.004022301,-0.003997187,-0.004338018,-0.0038565993,-0.003950082,-0.004063756,-0.0038281356,-0.0036625261,-0.0036952503,-0.004181757,-0.0037158632,-0.004152384
11,-0.0041051577,-0.0037431712,-0.0037801613,-0.0036466713,-0.0039624926,-0.0024383317,-0.0037621094,-0.0040015182,-0.0039764047,-0.004309835,-0.003835816,-0.0039292993,-0.0040429737,-0.0038073524,-0.0036417437,-0.0036744673,-0.0041609737,-0.0036950808,-0.0041242014
12,-0.0040749046,-0.0037129184,-0.0037499086,-0.0036164185,-0.00393224,-0.002404304,-0.0037318568,-0.0039712656,-0.003946152,-0.004268541,-0.0038055633,-0.003899047,-0.0040127216,-0.0037770998,-0.0036114908,-0.0036442152,-0.004130721,-0.003664828,-0.004082907
13,-0.004038131,-0.003676145,-0.0037131347,-0.0035796447,-0.0038954664,-0.0023631938,-0.0036950835,-0.003934492,-0.0039093783,-0.004218184,-0.00376879,-0.0038622734,-0.003975947,-0.0037403263,-0.0035747173,-0.0036074412,-0.004093948,-0.003628054,-0.00403255
14,-0.003997131,-0.003635145,-0.0036721353,-0.003538645,-0.0038544664,-0.002317529,-0.0036540835,-0.0038934925,-0.0038683787,-0.004161921,-0.0037277904,-0.0038212733,-0.0039349473,-0.0036993264,-0.003533718,-0.0035664414,-0.0040529477,-0.0035870546,-0.003976287
15,-0.003953682,-0.0035916956,-0.003628686,-0.0034951956,-0.0038110171,-0.0022692597,-0.0036106345,-0.003850043,-0.0038249295,-0.004102201,-0.003684341,-0.0037778243,-0.0038914985,-0.0036558774,-0.0034902685,-0.0035229924,-0.0040094987,-0.0035436053,-0.0039165677
